5.1541	0.16602	0	0.14289
5.1675	0.16602	0	0.14226
5.1868	0.16663	0	0.14167
5.2072	0.16632	0	0.14111
5.2292	0.16693	0	0.14058
5.2527	0.16571	0	0.14009
5.2792	0.16602	0	0.1396
5.3043	0.16479	0	0.13912
5.3281	0.16571	0	0.13863
5.3506	0.16449	0	0.13812
5.3702	0.16388	0	0.13757
5.3888	0.16327	0	0.13698
5.4056	0.16205	0	0.13635
5.423	0.16174	0	0.13571
5.4379	0.16205	0	0.13508
5.4471	0.16022	0	0.13448
5.4477	0.15991	0	0.13395
5.4443	0.16022	0	0.13355
5.4398	0.15991	0	0.13332
5.4407	0.15869	0	0.13331
5.4459	0.1593	0	0.13355
5.4556	0.15778	0	0.13408
5.4657	0.15808	0	0.13493
5.4742	0.15656	0	0.13609
5.4779	0.15686	0	0.13757
5.4773	0.15625	0	0.13934
5.473	0.15625	0	0.14136
5.4703	0.15564	0	0.14359
5.4666	0.15564	0	0.14596
5.463	0.15594	0	0.14842
5.4584	0.15625	0	0.15091
5.4541	0.15686	0	0.15334
5.4483	0.15747	0	0.15567
5.4449	0.15717	0	0.15784
5.4419	0.15686	0	0.15981
5.4391	0.15564	0	0.16155
5.434	0.15564	0	0.16303
5.4254	0.15472	0	0.16425
5.4138	0.15503	0	0.1652
5.3992	0.15411	0	0.1659
5.3824	0.1535	0	0.16636
5.3653	0.15198	0	0.1666
5.3516	0.15167	0	0.16665
5.3418	0.14923	0	0.16654
5.3348	0.14923	0	0.16629
5.3226	0.14709	0	0.16593
5.3009	0.14679	0	0.16548
5.2737	0.14648	0	0.16496
5.2432	0.14648	0	0.1644
5.2087	0.14557	0	0.16381
5.1682	0.14557	0	0.1632
5.1285	0.14435	0	0.16258
5.0934	0.14435	0	0.16195
5.0671	0.14343	0	0.16134
5.0485	0.14313	0	0.16073
5.0311	0.14191	0	0.16015
5.011	0.14282	0	0.15959
4.9844	0.1413	0	0.15905
4.949	0.14191	0	0.15856
4.9008	0.14221	0	0.1581
4.8447	0.14343	0	0.1577
4.7882	0.14435	0	0.15735
4.7403	0.1474	0	0.15706
4.7015	0.14954	0	0.15683
4.6716	0.15289	0	0.15667
4.649	0.15533	0	0.15656
4.6268	0.159	0	0.15649
4.6002	0.16174	0	0.15646
4.567	0.16571	0	0.15645
4.5255	0.16754	0	0.15645
4.4791	0.16998	0	0.15642
4.4333	0.17151	0	0.15635
4.3884	0.17334	0	0.15623
4.3436	0.17365	0	0.15603
4.2947	0.17517	0	0.15575
4.2346	0.17609	0	0.15537
4.158	0.177	0	0.1549
4.0692	0.17609	0	0.15434
3.9816	0.17731	0	0.15369
3.9056	0.17731	0	0.15297
3.8449	0.17792	0	0.15218
3.7943	0.1767	0	0.15134
3.7421	0.17822	0	0.15047
3.6816	0.17639	0	0.14957
3.6169	0.17639	0	0.14865
3.5461	0.17517	0	0.14773
3.4711	0.17456	0	0.14682
3.3899	0.17334	0	0.14592
3.2962	0.17273	0	0.14504
3.19	0.1712	0	0.14422
3.0826	0.17059	0	0.14346
2.9868	0.16815	0	0.14279
2.9068	0.16815	0	0.14225
2.8445	0.16693	0	0.14186
2.7975	0.16602	0	0.14168
2.7521	0.16541	0	0.14174
2.7002	0.16479	0	0.14207
2.6398	0.16418	0	0.1427
2.5748	0.1651	0	0.14365
2.511	0.16357	0	0.14494
2.4542	0.16479	0	0.14654
2.3978	0.16357	0	0.14845
2.3331	0.16357	0	0.15063
2.2672	0.16327	0	0.15302
2.2012	0.16266	0	0.15557
2.1204	0.16205	0	0.15821
2.0209	0.16266	0	0.16088
1.9238	0.16144	0	0.1635
1.8591	0.16083	0	0.16601
1.8481	0.15961	0	0.16835
1.8784	0.16022	0	0.17048
1.9028	0.1593	0	0.17236
1.8872	0.15869	0	0.17397
1.835	0.15747	0	0.1753
1.7728	0.15717	0	0.17635
1.7197	0.15503	0	0.17712
1.6867	0.15503	0	0.17764
1.673	0.15472	0	0.17791
1.6687	0.15442	0	0.17797
1.6644	0.15259	0	0.17782
1.6553	0.15228	0	0.1775
1.6443	0.15259	0	0.17703
1.6348	0.15167	0	0.17642
1.6284	0.15045	0	0.17569
1.6235	0.15015	0	0.17486
1.6263	0.14893	0	0.17396
1.6391	0.14893	0	0.173
1.6531	0.14801	0	0.17201
1.6611	0.14801	0	0.171
1.6534	0.14618	0	0.17001
1.6342	0.14587	0	0.16904
1.6092	0.14526	0	0.16813
1.5872	0.14465	0	0.16729
1.5686	0.14465	0	0.16652
1.5494	0.14648	0	0.16585
1.5268	0.14648	0	0.16526
1.4972	0.14923	0	0.16476
1.4618	0.15228	0	0.16433
1.42	0.15472	0	0.16397
1.3718	0.15869	0	0.16365
1.3138	0.16174	0	0.16337
1.2405	0.16449	0	0.16309
1.1591	0.16876	0	0.1628
1.0809	0.1709	0	0.16249
1.0226	0.17426	0	0.16213
0.98969	0.177	0	0.16173
0.98267	0.17883	0	0.16128
0.99152	0.18066	0	0.16078
1.0022	0.18219	0	0.16023
0.99487	0.1828	0	0.15964
0.95245	0.18372	0	0.15901
0.86853	0.18433	0	0.15836
0.7486	0.18555	0	0.15769
0.61829	0.18494	0	0.15701
0.50476	0.18585	0	0.15632
0.42511	0.18341	0	0.15563
0.38239	0.18402	0	0.15493
0.36438	0.18341	0	0.15421
0.35736	0.18219	0	0.15347
0.34576	0.18158	0	0.1527
0.31433	0.18097	0	0.15189
0.26276	0.17944	0	0.15105
0.20294	0.18005	0	0.15018
0.14923	0.17853	0	0.14929
0.10986	0.17822	0	0.1484
0.08606	0.177	0	0.14755
0.072937	0.177	0	0.14677
0.062256	0.17548	0	0.14611
0.044861	0.17578	0	0.14562
0.013123	0.17426	0	0.14536
-0.030212	0.17365	0	0.14538
-0.076599	0.17334	0	0.14571
-0.11444	0.17395	0	0.14641
-0.13916	0.17395	0	0.14748
-0.15228	0.17334	0	0.14895
-0.15564	0.17303	0	0.15079
-0.15198	0.17303	0	0.15298
-0.14801	0.17242	0	0.15548
-0.14343	0.17212	0	0.15823
-0.13947	0.17212	0	0.16115
-0.13763	0.17212	0	0.16417
-0.13672	0.1709	0	0.16721
-0.13824	0.17151	0	0.17017
-0.1413	0.1709	0	0.173
-0.14435	0.1709	0	0.17561
-0.14771	0.16968	0	0.17796
-0.15106	0.16876	0	0.17999
-0.15533	0.16907	0	0.18169
-0.15656	0.16785	0	0.18304
-0.14771	0.16724	0	0.18405
-0.12299	0.16754	0	0.18472
-0.08606	0.16663	0	0.18508
-0.048828	0.16632	0	0.18515
-0.018616	0.1651	0	0.18499
0	0.16418	0	0.18462
0.0082397	0.16296	0	0.18408
0.016174	0.16266	0	0.18341
0.029602	0.16083	0	0.18265
0.050354	0.16052	0	0.18183
0.076599	0.15961	0	0.18097
0.10376	0.16022	0	0.18011
0.12939	0.159	0	0.17926
0.14404	0.15869	0	0.17845
0.1474	0.15747	0	0.17767
0.13885	0.15686	0	0.17695
0.12878	0.15564	0	0.17628
0.13275	0.15503	0	0.17568
0.16998	0.15472	0	0.17514
0.24872	0.15381	0	0.17466
0.3598	0.1532	0	0.17425
0.4834	0.1532	0	0.17389
0.6015	0.15228	0	0.17357
0.70557	0.15167	0	0.1733
0.78461	0.15106	0	0.17305
0.84229	0.15167	0	0.17283
0.87616	0.15137	0	0.17262
0.8783	0.15198	0	0.17241
0.84656	0.15289	0	0.17219
0.80048	0.15564	0	0.17195
0.76263	0.15778	0	0.17169
0.7489	0.16052	0	0.1714
0.75287	0.16388	0	0.17107
0.76202	0.16785	0	0.1707
0.77271	0.16998	0	0.17028
0.78857	0.17365	0	0.16982
0.84229	0.17609	0	0.16932
1.0037	0.17822	0	0.16877
1.297	0.18097	0	0.16818
1.6531	0.18402	0	0.16756
1.9852	0.18494	0	0.1669
2.24	0.18677	0	0.16622
2.4103	0.18738	0	0.16552
2.5076	0.18921	0	0.16481
2.562	0.18799	0	0.16408
2.6062	0.19104	0	0.16336
2.663	0.19043	0	0.16263
2.7396	0.19165	0	0.1619
2.8311	0.19012	0	0.16116
2.9333	0.18951	0	0.16042
3.0447	0.18829	0	0.15966
3.1638	0.18707	0	0.15889
3.2846	0.18585	0	0.15809
3.3994	0.18433	0	0.15727
3.5007	0.18372	0	0.15642
3.5922	0.18341	0	0.15556
3.6749	0.18127	0	0.15471
3.7506	0.18097	0	0.15387
3.8184	0.17853	0	0.15309
3.877	0.17792	0	0.15239
3.9276	0.17761	0	0.15183
3.9746	0.17578	0	0.15143
4.0231	0.17487	0	0.15126
4.0778	0.17395	0	0.15135
4.1379	0.17273	0	0.15174
4.1998	0.17273	0	0.15247
4.2566	0.17181	0	0.15354
4.3066	0.17151	0	0.15496
4.3466	0.1712	0	0.15672
4.3808	0.17212	0	0.15881
4.4119	0.17029	0	0.16117
4.444	0.1712	0	0.16376
4.4815	0.16998	0	0.16652
4.5297	0.16968	0	0.16938
4.5856	0.16876	0	0.17226
4.6429	0.16785	0	0.1751
4.696	0.16602	0	0.17782
4.7424	0.16632	0	0.18037
4.7836	0.16602	0	0.1827
4.8203	0.16479	0	0.18475
4.8499	0.16449	0	0.1865
4.8746	0.16479	0	0.18793
4.9005	0.16388	0	0.18903
4.9329	0.16418	0	0.18979
4.9738	0.16296	0	0.19024
5.0223	0.16357	0	0.19038
5.0726	0.16327	0	0.19023
5.1205	0.16327	0	0.18983
5.162	0.16205	0	0.18921
5.1971	0.16174	0	0.1884
5.2234	0.16022	0	0.18743
5.2435	0.15991	0	0.18633
5.2594	0.15869	0	0.18515
5.2753	0.159	0	0.18391
5.2939	0.15747	0	0.18264
5.3165	0.15717	0	0.18138
5.3403	0.15656	0	0.18014
5.3635	0.15564	0	0.17896
5.3836	0.1535	0	0.17783
5.4047	0.15259	0	0.17679
5.4236	0.15106	0	0.17583
5.4373	0.14954	0	0.17496
5.4434	0.14801	0	0.17418
5.4453	0.14832	0	0.17347
5.4431	0.14679	0	0.17284
5.4373	0.14648	0	0.17226
5.4309	0.14526	0	0.17173
5.4257	0.14496	0	0.17122
5.4224	0.14465	0	0.17073
5.4227	0.14404	0	0.17024
5.4254	0.14282	0	0.16975
5.4297	0.14374	0	0.16924
5.4312	0.14343	0	0.16873
5.4282	0.14496	0	0.1682
5.4251	0.14618	0	0.16766
5.4227	0.14832	0	0.16712
5.4224	0.14893	0	0.16659
5.4242	0.1532	0	0.16607
5.4294	0.15594	0	0.16558
5.4349	0.159	0	0.1651
5.4398	0.16022	0	0.16466
5.4431	0.16327	0	0.16424
5.4462	0.16541	0	0.16384
5.4501	0.16754	0	0.16346
5.4553	0.16998	0	0.16308
5.4605	0.1709	0	0.16269
5.4651	0.17303	0	0.16227
5.4663	0.17456	0	0.16182
5.4663	0.17517	0	0.16132
5.4623	0.17731	0	0.16076
5.4587	0.1767	0	0.16014
5.4553	0.17792	0	0.15943
5.4535	0.17761	0	0.15865
5.452	0.177	0	0.15779
5.4504	0.1767	0	0.15685
5.4495	0.17639	0	0.15583
5.4462	0.17517	0	0.15475
5.4407	0.17456	0	0.1536
5.4321	0.17365	0	0.15242
5.4233	0.17334	0	0.1512
5.4163	0.17212	0	0.14998
5.4089	0.17181	0	0.14877
5.4016	0.17059	0	0.14761
5.3949	0.16998	0	0.14653
5.3827	0.16754	0	0.14556
5.3622	0.16724	0	0.14473
5.3369	0.16571	0	0.14409
5.3073	0.16541	0	0.14367
5.2774	0.16449	0	0.1435
5.2457	0.16449	0	0.14361
5.2158	0.16235	0	0.14403
5.1871	0.16205	0	0.14476
5.1611	0.16205	0	0.14581
5.1398	0.16113	0	0.14717
5.1215	0.15991	0	0.14881
5.1007	0.16113	0	0.15072
5.0766	0.15991	0	0.15284
5.0488	0.16052	0	0.15514
5.0177	0.15991	0	0.15754
4.989	0.15961	0	0.16001
4.9655	0.15808	0	0.16247
4.9475	0.15778	0	0.16487
4.9353	0.15717	0	0.16716
4.9271	0.15717	0	0.16928
4.9185	0.15564	0	0.17119
4.9063	0.15533	0	0.17287
4.8895	0.15503	0	0.17429
4.8627	0.15533	0	0.17544
4.8178	0.15442	0	0.17631
4.762	0.15411	0	0.17691
4.7055	0.1532	0	0.17725
4.6613	0.15259	0	0.17735
4.6341	0.15167	0	0.17722
4.6219	0.15106	0	0.1769
4.6173	0.14984	0	0.17639
4.6109	0.14954	0	0.17574
4.5993	0.14801	0	0.17497
4.5758	0.14832	0	0.1741
4.5358	0.1474	0	0.17315
4.4791	0.14648	0	0.17215
4.4119	0.14648	0	0.17113
4.3448	0.14618	0	0.17009
4.2795	0.14557	0	0.16905
4.2172	0.14526	0	0.16804
4.1489	0.14374	0	0.16707
4.0634	0.14343	0	0.16614
3.963	0.14282	0	0.16526
3.8519	0.14252	0	0.16445
3.7457	0.14191	0	0.16369
3.6545	0.14221	0	0.163
3.577	0.1416	0	0.16238
3.4933	0.14282	0	0.16181
3.3896	0.14404	0	0.16128
3.2697	0.14496	0	0.16081
3.1454	0.14709	0	0.16036
3.0191	0.14984	0	0.15993
2.8928	0.15259	0	0.15952
2.767	0.15625	0	0.15912
2.6471	0.159	0	0.15871
2.5357	0.16296	0	0.15828
2.4377	0.16571	0	0.15784
2.3682	0.16846	0	0.15738
2.3303	0.16968	0	0.1569
2.3227	0.1712	0	0.15639
2.3245	0.1712	0	0.15586
2.2937	0.17365	0	0.1553
2.2079	0.17365	0	0.15473
2.0822	0.17426	0	0.15414
1.9537	0.17426	0	0.15354
1.8518	0.17426	0	0.15293
1.7914	0.17395	0	0.15231
1.7657	0.17303	0	0.15169
1.7612	0.17181	0	0.15105
1.7676	0.17181	0	0.1504
1.774	0.1709	0	0.14973
1.7786	0.16998	0	0.14904
1.7773	0.16998	0	0.14833
1.7703	0.16876	0	0.14759
1.7603	0.16663	0	0.14682
1.7502	0.16571	0	0.14603
1.7401	0.16388	0	0.14524
1.73	0.16357	0	0.14446
1.7188	0.16266	0	0.14372
1.7126	0.16235	0	0.14304
1.7105	0.16205	0	0.14248
1.7163	0.16205	0	0.14208
1.7291	0.16083	0	0.14188
1.7456	0.16083	0	0.14192
1.7584	0.16022	0	0.14224
1.7633	0.16022	0	0.14289
1.763	0.1593	0	0.14386
1.7618	0.159	0	0.14519
1.7572	0.15839	0	0.14684
1.7474	0.15839	0	0.1488
1.7337	0.15747	0	0.15102
1.7224	0.15686	0	0.15345
1.7178	0.15594	0	0.15602
1.7218	0.15564	0	0.15865
1.7264	0.15503	0	0.16127
1.7261	0.15564	0	0.1638
1.7209	0.15472	0	0.16616
1.7126	0.15594	0	0.1683
1.709	0.15533	0	0.17016
1.7068	0.15564	0	0.17171
1.705	0.15503	0	0.17292
1.7017	0.1532	0	0.17379
1.698	0.15167	0	0.17431
1.6953	0.15045	0	0.17452
1.6931	0.14862	0	0.17443
1.6873	0.14801	0	0.17409
1.6751	0.14679	0	0.17352
1.6617	0.14679	0	0.17278
1.6479	0.14557	0	0.17191
1.636	0.14587	0	0.17094
1.6284	0.14557	0	0.16991
1.6202	0.14465	0	0.16886
1.6	0.14374	0	0.16781
1.5585	0.14282	0	0.1668
1.4954	0.14252	0	0.16582
1.4182	0.1413	0	0.1649
1.3333	0.14008	0	0.16404
1.2445	0.13916	0	0.16326
1.1581	0.13794	0	0.16253
1.0712	0.13702	0	0.16187
0.979	0.13702	0	0.16127
0.86121	0.13641	0	0.16073
0.69366	0.13519	0	0.16023
0.48248	0.1355	0	0.15977
0.2597	0.13367	0	0.15934
0.067139	0.13397	0	0.15895
-0.073242	0.13306	0	0.15858
-0.15869	0.13397	0	0.15822
-0.20203	0.13397	0	0.15789
-0.22034	0.13611	0	0.15756
-0.25177	0.13855	0	0.15723
-0.33478	0.14252	0	0.1569
-0.45593	0.14526	0	0.15656
-0.5777	0.15045	0	0.15619
-0.67078	0.1532	0	0.15578
-0.72388	0.15686	0	0.15533
-0.74493	0.1593	0	0.15483
-0.74524	0.16235	0	0.15428
-0.73792	0.16357	0	0.15367
-0.72876	0.16602	0	0.153
-0.72083	0.16815	0	0.15228
-0.72021	0.16876	0	0.15152
-0.73242	0.17029	0	0.15072
-0.75958	0.17181	0	0.14991
-0.79773	0.17212	0	0.14909
-0.83435	0.17181	0	0.14826
-0.86182	0.1709	0	0.14745
-0.87616	0.1712	0	0.14665
-0.87891	0.17059	0	0.14586
-0.87372	0.17029	0	0.14506
-0.86609	0.16937	0	0.14427
-0.86121	0.16876	0	0.14345
-0.85815	0.16846	0	0.1426
-0.85602	0.16846	0	0.14171
-0.85571	0.16724	0	0.14077
-0.85632	0.16663	0	0.13979
-0.85724	0.16602	0	0.13878
-0.85876	0.16479	0	0.13775
-0.86365	0.16296	0	0.13674
-0.87433	0.16235	0	0.13579
-0.88989	0.16113	0	0.13496
-0.9082	0.16052	0	0.1343
-0.92651	0.159	0	0.13386
-0.94177	0.159	0	0.13371
-0.95184	0.15808	0	0.1339
-0.95886	0.15778	0	0.13447
-0.96283	0.15686	0	0.13544
-0.96436	0.15686	0	0.13681
-0.96405	0.15594	0	0.13859
-0.96436	0.15533	0	0.14074
-0.96436	0.15411	0	0.14321
-0.96313	0.1535	0	0.14594
-0.96252	0.1535	0	0.14885
-0.95856	0.15472	0	0.15185
-0.95154	0.1532	0	0.15486
-0.92621	0.1535	0	0.1578
-0.84442	0.15259	0	0.16057
-0.71075	0.1532	0	0.16312
-0.56335	0.15228	0	0.16538
-0.44403	0.15167	0	0.16732
-0.36591	0.15076	0	0.16892
-0.3006	0.15045	0	0.17017
-0.21667	0.14893	0	0.17107
-0.09552	0.14801	0	0.17165
0.069275	0.1474	0	0.17193
0.25543	0.14679	0	0.17195
0.43091	0.14587	0	0.17174
0.57495	0.14496	0	0.17136
0.68146	0.14435	0	0.17082
0.74036	0.14465	0	0.17016
0.74402	0.14343	0	0.16942
0.71136	0.14313	0	0.16861
0.67322	0.14282	0	0.16775
0.6485	0.14282	0	0.16686
0.64087	0.14191	0	0.16594
0.64636	0.1416	0	0.16501
0.66193	0.14099	0	0.16408
0.68878	0.14099	0	0.16314
0.72083	0.14038	0	0.16222
0.75287	0.14038	0	0.16132
0.77911	0.14038	0	0.16044
0.80261	0.13977	0	0.1596
0.8194	0.13794	0	0.15881
0.85114	0.13733	0	0.15807
0.94666	0.1355	0	0.15738
1.1258	0.13458	0	0.15676
1.3721	0.13336	0	0.1562
1.6415	0.13275	0	0.15571
1.8866	0.13153	0	0.15526
2.0755	0.13275	0	0.15486
2.2073	0.13184	0	0.15449
2.2955	0.13275	0	0.15414
2.3596	0.13275	0	0.15379
2.4121	0.13336	0	0.15343
2.468	0.13489	0	0.15305
2.5305	0.13733	0	0.15262
2.5983	0.14038	0	0.15215
2.6724	0.14282	0	0.15162
2.7527	0.14618	0	0.15104
2.8394	0.15015	0	0.1504
2.9245	0.15259	0	0.14972
3.0078	0.15656	0	0.14901
3.0972	0.15869	0	0.14827
3.2025	0.16144	0	0.14753
3.3221	0.16357	0	0.1468
3.4399	0.1651	0	0.14611
3.5452	0.16571	0	0.14545
3.6337	0.16632	0	0.14485
3.7061	0.16724	0	0.14431
3.7711	0.16815	0	0.14383
3.8348	0.16785	0	0.1434
3.8986	0.16846	0	0.14301
3.9612	0.16785	0	0.14265
4.0222	0.16846	0	0.14229
4.0839	0.16785	0	0.1419
4.1479	0.16754	0	0.14148
4.213	0.16754	0	0.14098
4.2715	0.16663	0	0.1404
4.3219	0.16571	0	0.13973
4.3628	0.16602	0	0.13896
4.3982	0.1651	0	0.13809
4.4293	0.16479	0	0.13715
4.4553	0.16357	0	0.13617
4.4815	0.16357	0	0.13518
4.5178	0.16174	0	0.13424
4.5605	0.16083	0	0.1334
4.6057	0.1593	0	0.13272
4.649	0.15839	0	0.13227
4.6921	0.15839	0	0.13209
4.7299	0.15839	0	0.13225
4.7629	0.15778	0	0.13277
4.7922	0.15778	0	0.13367
4.8193	0.15717	0	0.13497
4.8444	0.15778	0	0.13664
4.8676	0.15594	0	0.13867
4.8904	0.15594	0	0.141
4.9213	0.15503	0	0.14357
4.9609	0.15564	0	0.1463
5.0052	0.15533	0	0.14913
5.0461	0.15594	0	0.15196
5.0803	0.15656	0	0.15473
5.1065	0.15533	0	0.15735
5.1266	0.15503	0	0.15977
5.1419	0.15533	0	0.16194
5.1575	0.15381	0	0.16382
5.1733	0.15289	0	0.16539
5.1901	0.15259	0	0.16666
5.2127	0.15259	0	0.16761
5.2432	0.15167	0	0.16828
5.2792	0.15137	0	0.16869
5.3119	0.15076	0	0.16886
5.3378	0.14984	0	0.16884
5.3546	0.14954	0	0.16865
5.3656	0.15015	0	0.16832
5.369	0.14771	0	0.16787
5.3674	0.1474	0	0.16734
5.3674	0.14679	0	0.16674
5.3677	0.14557	0	0.16608
5.3717	0.14465	0	0.16537
5.3754	0.14343	0	0.16463
5.3793	0.14221	0	0.16387
5.3824	0.14191	0	0.1631
5.386	0.14099	0	0.16232
5.3885	0.14099	0	0.16155
5.3906	0.14008	0	0.1608
5.3928	0.1413	0	0.16008
5.3931	0.14008	0	0.15941
5.3918	0.14008	0	0.15878
5.3888	0.13855	0	0.15822
5.3864	0.13824	0	0.15772
5.3842	0.13611	0	0.15729
5.383	0.13733	0	0.15692
5.3809	0.13702	0	0.15661
5.3757	0.1413	0	0.15635
5.3671	0.16083	0	0.15613
5.3516	0.19043	0	0.15594
5.3311	0.21637	0	0.15576
5.3085	0.22949	0	0.15557
5.2844	0.22461	0	0.15537
5.2594	0.20599	0	0.15514
5.2347	0.18372	0	0.15488
5.2176	0.17273	0	0.15458
5.2054	0.18402	0	0.15424
5.1978	0.20844	0	0.15387
5.1898	0.23163	0	0.15346
5.1764	0.24414	0	0.15304
5.1566	0.23529	0	0.1526
5.1328	0.21484	0	0.15215
5.1111	0.19165	0	0.1517
5.0958	0.18402	0	0.15123
5.0851	0.19684	0	0.15073
5.0754	0.22095	0	0.15019
5.0626	0.23987	0	0.14957
5.0424	0.24414	0	0.14883
5.0143	0.23193	0	0.14796
4.978	0.20905	0	0.14692
4.9365	0.18677	0	0.1457
4.8901	0.18494	0	0.14431
4.8407	0.2005	0	0.14277
4.7998	0.22278	0	0.14116
4.7702	0.23773	0	0.13955
4.7479	0.2359	0	0.13807
4.725	0.2179	0	0.13685
4.7025	0.19409	0	0.13605
4.6799	0.17456	0	0.13582
4.6603	0.177	0	0.1363
4.6451	0.19562	0	0.13761
4.6338	0.2182	0	0.13984
4.6234	0.22949	0	0.14301
4.6118	0.2243	0	0.1471
4.599	0.20477	0	0.15204
4.584	0.18188	0	0.15769
4.5682	0.16724	0	0.16388
4.5471	0.17639	0	0.1704
4.5206	0.19714	0	0.17701
4.4873	0.2179	0	0.1835
4.4498	0.22614	0	0.18966
4.4086	0.21637	0	0.19531
4.3604	0.19501	0	0.20031
4.3027	0.17151	0	0.20458
4.2383	0.16388	0	0.20808
4.1763	0.177	0	0.21082
4.1257	0.19867	0	0.21287
4.0927	0.21851	0	0.2143
4.079	0.22217	0	0.21522
4.0811	0.20813	0	0.21574
4.0924	0.18494	0	0.21597
4.1006	0.16357	0	0.216
4.0945	0.16113	0	0.2159
4.0698	0.17731	0	0.21572
4.021	0.19958	0	0.21549
3.956	0.21637	0	0.21522
3.8925	0.21454	0	0.2149
3.8422	0.19836	0	0.21452
3.8052	0.17365	0	0.21404
3.7753	0.15503	0	0.21346
3.7433	0.15808	0	0.21275
3.7015	0.17761	0	0.21193
3.6444	0.19867	0	0.21098
3.566	0.21088	0	0.20993
3.4689	0.20447	0	0.2088
3.3615	0.18433	0	0.20762
3.2443	0.16083	0	0.20642
3.1186	0.14709	0	0.20524
2.9919	0.15503	0	0.20409
2.8815	0.17578	0	0.20301
2.7924	0.19653	0	0.20201
2.7145	0.20416	0	0.2011
2.6407	0.19318	0	0.20028
2.5708	0.17242	0	0.19955
2.5076	0.14801	0	0.1989
2.4542	0.1413	0	0.19832
2.4042	0.15564	0	0.1978
2.3517	0.18127	0	0.19732
2.2845	0.20172	0	0.19688
2.1899	0.20844	0	0.19645
2.0572	0.19775	0	0.19603
1.9003	0.17853	0	0.1956
1.7529	0.1593	0	0.19517
1.6467	0.16052	0	0.19472
1.586	0.18066	0	0.19426
1.5622	0.20752	0	0.19377
1.5634	0.22491	0	0.19326
1.5781	0.22705	0	0.19274
1.5967	0.2124	0	0.19219
1.6061	0.19196	0	0.19162
1.6031	0.17456	0	0.19103
1.5936	0.18127	0	0.19043
1.5887	0.2005	0	0.1898
1.5909	0.22461	0	0.18916
1.5973	0.23682	0	0.18849
